Datetime, WindSpeed, WindGust_10min, WindSpeed_10min, WindSpeed_1min, WindDir_1min, WindDir_10min  
2023-07-18 16:03:00:263629,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:00:611757,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:00:957225,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:01:300174,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:01:642348,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:01:984442,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:02:332441,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:02:679442,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:03:027441,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:03:372442,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:03:719441,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:04:062442,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:04:479023,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:04:821544,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:05:163498,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:05:505961,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:05:847919,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:06:190910,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:06:541962,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:06:887087,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:07:232160,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:07:575158,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:07:932210,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:08:280336,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:08:630385,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:08:972834,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:09:315834,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:09:799879,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:10:160875,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:10:515174,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:10:874174,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:11:220174,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:11:574993,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:11:919941,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:12:261993,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:12:604243,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:12:952244,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:13:330191,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:13:673016,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:14:016964,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:14:360015,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:14:706015,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:15:049015,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:15:399015,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:15:745965,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:16:096264,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:16:442859,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:16:784919,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:17:127911,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:17:479911,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:17:822911,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:18:165037,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:18:508163,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:18:854101,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:19:196629,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:19:539878,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:19:885068,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:20:230017,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:20:573069,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:20:916070,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:21:260069,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:21:605070,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:21:974853,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:22:319852,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:22:663852,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:23:006979,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:23:353105,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:23:703106,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:24:068106,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:24:417106,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:24:761197,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:25:103322,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:25:446402,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:25:788621,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:26:130746,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:26:472746,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:26:825997,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:27:176997,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:27:522496,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:27:865495,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:28:207621,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:28:552622,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:03:28:896745,0.0,2.5,0.0,0.0,185,185
